2.0324,0.49202912812438493
2.0404,0.9801999607920016
2.0484,1.4645577035735207
2.0564,1.9451468585878233
2.0644,2.422011238132145
2.0724,2.8951939779965254
2.0804,3.3647375504710633
2.0884,3.830683777054204
2.0964,4.293073840870063
2.1044,4.7519482988025095
2.1124,5.2073470933535315
2.1204,5.659309564233164
2.1284,6.107874459688029
2.1364,6.55307994757536
2.1444,6.9949636261891435
2.1524,7.433562534844824
2.1604,7.868913164228846
2.1684,8.301051466519091
2.1764,8.730012865282117
2.1844,9.1558322651529
2.1924,9.578544061302683
2.2004,9.998182148700236
2.2084,10.414779931171887
2.2164,10.828370330265294
2.2244,11.238985793921957
2.232624,11.645489791384486
2.2404,12.05141938939475
2.2484,12.453300124533
2.2564,12.852331146959758
2.2644,13.248542660307365
2.2724,13.641964442879774
2.2804,14.032625855113135
2.2884,14.420555846879916
2.29688,14.80268886489499
2.3044,15.188335358444716
2.3124,15.568240788790868
2.3204,15.945526633339082
2.3284,16.320219893489092
2.3364,16.69234720082178
2.3444,17.06193482340898
2.3524,17.429008671994563
2.361104,17.78828886825824
2.369392,18.148115634728235
2.3764,18.51540144756775
2.3844,18.87267237040765
2.3924,19.227553920749042
2.4004,19.58006998833528
2.4084,19.930244145490782
2.4164,20.278099652375438
2.4244,20.62365946213496
2.432816,20.96336097756674
2.4404,21.307982297983937
2.4484,21.646789740238525
2.4564,21.983390327308257
2.4644,22.31780555104691
2.4724,22.650056625141563
2.4804,22.980164489598454
2.4884,23.30814981514226
2.4964,23.634033007530846
2.5044,23.957834211787254
2.5124,24.2795733163509
2.5204,24.59926995714966
2.5284,24.916943521594682
2.5364,25.232613152499606
2.5444,25.5462977519258
2.553008,25.851857886853466
2.5604,26.16778628339322
2.5684,26.475626849400403
2.5764,26.78155565905915
2.5844,27.085590465872155
2.5924,27.38774880419688
2.6004,27.68804799261652
2.6084,27.986505137248887
2.616432,28.282791221021604
2.6244,28.577960676726107
2.6324,28.870992250417867
2.6404,29.162248144220573
2.6484,29.45174444947893
2.6564,29.739497063695225
2.6644,30.025521693439423
2.6724,30.309833857207003
2.680656,30.589527339576584
2.6884,30.87338193721172
2.6964,31.152647975077883
2.7044,31.43026179559237
2.7124,31.706238017991442
2.7204,31.980591089545655
2.7284,32.253335288080926
2.7364,32.52448472445549
2.74488,32.78831861502142
2.7524,33.062054933875885
2.7604,33.328503115490506
2.7684,33.593411356740354
2.7764,33.85679296931277
2.7844,34.118661111909205
2.7924,34.379028792436614
2.8004,34.63790887016141
2.809104,34.886568813401
2.8164,35.151256923732426
2.8244,35.405749893782755
2.8324,35.658805253495274
2.8404,35.91043514997887
2.8484,36.16065159387726
2.8564,36.40946646127993
2.8644,36.65689149560117
2.872528,36.90129391253976
2.8804,37.14761838633523
