time,cbr,,time,tcp
6.715952,87.10604245,,2.031568,391.6383798
6.7204,87.34599131,,2.031824,410.5276835
6.72424,87.1473951,,2.0324,391.9897658
6.7284,87.39076155,,2.033456,410.709649
6.72952,87.37621703,,2.034032,392.1865536
6.731696,87.19942196,,2.034288,411.0529089
6.7364,87.43542545,,2.034864,392.53729
6.737808,87.41715407,,2.03512,411.3958882
6.739984,87.24056318,,2.035696,392.8877396
6.7444,87.47998339,,2.035952,411.7385872
6.745264,87.46877809,,2.036528,393.2379029
6.748272,87.28160335,,2.036784,412.0810061
6.7524,87.52443576,,2.03736,393.5877803
6.755728,87.33329702,,2.037616,412.4231455
6.7604,87.56878291,,2.038192,393.9373719
6.76152,87.55427774,,2.038448,412.7650055
6.764016,87.37412803,,2.039024,394.2866783
6.7684,87.61302523,,2.03928,413.1065866
6.772304,87.41485911,,2.039856,394.6356998
6.7764,87.6571631,,2.040112,413.4478891
6.77976,87.46622299,,2.040688,394.9844366
6.7844,87.70119686,,2.040944,413.7889134
6.78888,87.49602291,,2.04232,395.1780328
6.7924,87.74512691,,2.042576,413.9674607
6.79352,87.73066098,,2.043152,395.5261283
6.797168,87.53645636,,2.043408,414.3078622
6.8004,87.78895359,,2.043984,395.8739403
6.800976,87.78151842,,2.04424,414.6479865
6.804624,87.58749932,,2.045072,414.9878342
6.8084,87.83267728,,2.045904,415.3274054
6.808432,87.83226446,,2.046736,415.6667005
6.812912,87.62772806,,2.047568,416.00572
6.8164,87.87629834,,2.0484,416.344464
6.816752,87.87176063,,2.049232,416.6829329
6.8212,87.66785903,,2.050864,416.8584558
6.824688,87.91610693,,2.051696,417.1963098
6.82552,87.90539036,,2.051728,394.8866516
6.828656,87.71857888,,2.052528,417.5338899
6.8324,87.963234,,2.05256,395.2332697
6.832624,87.96035023,,2.05336,417.8711965
6.836944,87.75850731,,2.053392,395.5796068
6.840624,88.0036675,,2.054192,418.2082298
6.840752,88.00202083,,2.054224,395.9256634
6.845232,87.79833905,,2.055024,418.5449902
6.848624,88.04688358,,2.055056,396.2714398
6.848752,88.04523802,,2.055856,418.8814781
6.852688,87.84873906,,2.055888,396.6169363
6.856688,88.08917658,,2.056688,419.2176937
6.856912,88.08629891,,2.05752,419.5536374
6.860976,87.8883704,,2.058352,419.8893095
6.864624,88.13301355,,2.059184,397.4972611
6.866032,88.11494033,,2.059984,420.061515
6.868432,87.93855716,,2.060016,397.8415702
6.872624,88.17592815,,2.060816,420.3965808
6.873488,88.1648444,,2.060848,398.1856013
6.87672,87.97798951,,2.06168,398.5293547
6.8804,88.22161502,,2.062512,398.8728308
6.880624,88.21874295,,2.063344,399.2160299
6.885008,88.01732692,,2.064176,399.5589523
6.8884,88.26432844,,2.065008,399.9015984
6.888912,88.25776843,,2.06664,400.0890334
6.892464,88.06719919,,2.067472,400.4310578
6.8964,88.30694275,,2.068304,400.7728071
6.900752,88.10633971,,2.069136,401.1142815
6.9044,88.34945832,,2.069968,401.4554814
6.90904,88.14538633,,2.0708,401.7964072
6.9124,88.39187547,,2.071632,402.1370591
6.916496,88.19494727,,2.072464,402.4774375
6.9204,88.43419456,,2.073296,402.8175427
6.921136,88.42479038,,2.074928,403.0019355
6.924784,88.23379906,,2.07576,403.3414268
6.9284,88.47641591,,2.076592,403.680646
6.929424,88.46334125,,2.077424,404.0195935
6.933072,88.27255797,,2.078256,404.3582696
6.9364,88.51853988,,2.079088,404.6966747
6.93688,88.5124148,,2.07992,405.034809
6.94136,88.31122431,,2.080752,405.372673
6.9444,88.56056679,,2.081584,405.7102668
6.949648,88.34979844,,2.082416,406.0475909
6.9524,88.60249698,,2.082768,416.4650119
6.953136,88.59311827,,2.0836,416.7978499
6.957936,88.38828066,,2.084048,406.2286473
6.9604,88.64433079,,2.08488,406.5653659
6.965392,88.43723368,,2.085264,416.9639911
6.9684,88.68606854,,2.085712,406.9018158
6.97368,88.47552512,,2.086096,417.2962318
6.9764,88.72771057,,2.086544,407.2379974
6.981968,88.51372564,,2.086928,417.6282076
6.9844,88.7692572,,2.087376,407.573911
6.989424,88.56237653,,2.08776,417.9599188
6.9924,88.81070877,,2.088208,407.9095569
6.99352,88.79648589,,2.08904,408.2449355
6.997712,88.60038824,,2.089392,418.1312075
7.0004,88.8520656,,2.089872,408.580047
7.001808,88.83419825,,2.090224,418.4623275
7.006,88.63831002,,2.090704,408.9148918
7.0084,88.89332801,,2.091056,418.7931839
7.013456,88.68666175,,2.091536,409.2494702
7.0164,88.93449632,,2.091888,419.1237772
7.021744,88.72439667,,2.09272,419.4541076
7.0244,88.97557087,,2.093168,409.4272414
7.030032,88.76204262,,2.093552,419.7841754
7.0324,89.01655196,,2.094,409.7612225
7.037488,88.81009815,,2.094384,420.113981
7.0404,89.05743992,,2.094832,410.0949384
7.045776,88.84755916,,2.095216,420.4435247
7.0484,89.09823506,,2.095664,410.4283893
7.054064,88.88493215,,2.096048,420.7728067
7.0564,89.1389377,,2.096496,410.7615755
7.05752,89.12479171,,2.09688,421.1018275
7.06152,88.93269438,,2.097328,411.0944974
7.0644,89.17954816,,2.09816,411.4271552
7.064976,89.17227744,,2.098512,421.2699284
7.069808,88.96988433,,2.098992,411.7595493
7.0724,89.22006674,,2.099344,421.598366
7.072752,89.21562639,,2.099824,412.0916801
7.077264,89.01745081,,2.100176,421.9265433
7.0804,89.26049376,,2.101008,422.2544607
7.080688,89.25686317,,2.101456,412.2665428
7.085552,89.05445899,,2.10184,422.5821185
7.0884,89.30082952,,2.102288,412.5980836
7.088624,89.29800762,,2.102672,422.909517
7.094672,89.08093285,,2.10312,412.9293621
7.096624,89.33825436,,2.103504,423.2366566
7.096816,89.33583737,,2.103952,413.2603786
7.102128,89.12821622,,2.104336,423.5635374
7.104624,89.37841045,,2.104784,413.5911333
7.104752,89.3768002,,2.105168,423.8901598
7.110416,89.16496588,,2.105616,413.9216267
7.112624,89.41847622,,2.106192,275.5494276
7.112688,89.41767163,,2.106448,414.2518591
7.118704,89.20162996,,2.1068,424.0554395
7.120624,89.45845196,,2.10728,414.5818306
7.121744,89.44438329,,2.107632,424.381486
7.12616,89.24862759,,2.108464,424.7072751
7.128624,89.49833797,,2.108912,414.7541481
7.130032,89.48066432,,2.109296,425.0328072
7.134448,89.28511358,,2.109744,415.0835362
7.136624,89.53813456,,2.110128,425.3580825
7.136656,89.53773308,,2.110576,415.4126646
7.142736,89.32151489,,2.11096,425.6831015
7.1444,89.58065058,,2.111408,415.7415336
7.144624,89.57784202,,2.111792,426.0078644
7.150192,89.36822955,,2.11224,416.0701435
7.1524,89.62026732,,2.112624,426.3323715
7.15848,89.40445458,,2.113456,426.6566231
7.1604,89.65979554,,2.115088,426.8191205
7.161072,89.6513818,,2.115152,415.9890164
7.166768,89.44059582,,2.11592,427.1428031
7.1684,89.69923553,,2.115984,416.3169476
7.174224,89.48703023,,2.116752,427.4662313
7.1764,89.73858759,,2.116816,416.644621
7.182512,89.52299697,,2.117584,427.7894053
7.1844,89.77785201,,2.117648,416.9720369
7.18552,89.76385843,,2.118416,428.1123254
7.1908,89.55888079,,2.11848,417.2991956
7.1924,89.81702909,,2.119248,428.434992
7.192976,89.80983671,,2.119312,417.6260975
7.198256,89.60503766,,2.12008,428.7574054
7.2004,89.8561191,,2.120912,429.0795658
7.200432,89.85571977,,2.121264,417.7320692
7.206544,89.64074874,,2.121744,429.4014735
7.2084,89.89512236,,2.122096,418.0583725
7.214832,89.67637777,,2.122928,418.38442
7.2164,89.93403913,,2.123376,429.561227
7.222288,89.72225976,,2.12376,418.7102121
7.2244,89.97286972,,2.124208,429.8825727
7.224496,89.97167415,,2.124592,419.035749
7.230576,89.75771778,,2.12504,430.2036668
7.2324,90.0116144,,2.125424,419.361031
7.238864,89.79309461,,2.125872,430.5245095
7.2404,90.05027347,,2.126256,419.6860585
7.24632,89.83870434,,2.127088,420.0108317
7.2484,90.08884719,,2.12792,420.335351
7.24952,90.0749291,,2.128752,420.6596165
7.25544,89.86360579,,2.130384,420.8255413
7.2564,90.12733587,,2.131216,421.1492406
7.257808,90.10985135,,2.132048,421.4726873
7.263728,89.8987407,,2.13288,421.7958816
7.2644,90.16573977,,2.133712,422.1188239
7.265264,90.15501708,,2.134544,422.4415144
7.271184,89.94408614,,2.135376,422.7639535
7.2724,90.20405918,,2.136208,423.0861414
7.279472,89.97905343,,2.13784,423.2496351
7.2804,90.24229438,,2.138672,423.5712629
7.286928,90.02421871,,2.139504,423.8926405
7.2884,90.28044564,,2.140336,424.2137683
7.288752,90.27608567,,2.141168,424.5346465
7.295216,90.0590195,,2.142,424.8552754
7.2964,90.31851324,,2.142832,425.1756554
7.303504,90.09374131,,2.143664,425.4957867
7.3044,90.35649745,,2.144496,425.8156695
7.31096,90.13864116,,2.146128,425.9764562
7.3124,90.39439856,,2.146192,426.9329119
7.31352,90.38055546,,2.14696,426.2957857
7.319248,90.17319812,,2.147024,427.2518612
7.3204,90.43221682,,2.147792,426.6148677
7.320976,90.42510179,,2.148624,426.9337027
7.327536,90.20767691,,2.148688,427.4050025
7.3284,90.46995251,,2.149456,427.2522908
7.328432,90.46955747,,2.14952,427.7233987
7.334992,90.25231384,,2.150288,427.5706324
7.3364,90.50760591,,2.150352,428.0415485
7.336688,90.50405306,,2.15112,427.8887277
7.34328,90.28662941,,2.151184,428.3594523
7.3444,90.54517728,,2.151952,428.2065771
7.344624,90.54241579,,2.152784,428.5241808
7.351568,90.3208676,,2.153264,428.4286553
7.352624,90.57990725,,2.154096,428.7459798
7.352976,90.57557103,,2.154416,428.6822972
7.359024,90.36524409,,2.154928,429.0630592
7.360624,90.61731723,,2.155248,428.9993541
7.360752,90.61574144,,2.15576,429.3798939
7.367312,90.39932067,,2.15608,429.3161664
7.368624,90.65464597,,2.156592,429.6964841
7.368688,90.6538586,,2.156912,429.6327342
7.3756,90.43332068,,2.157424,430.0128301
7.376624,90.69189374,,2.157744,429.9490579
7.376912,90.68835307,,2.158256,430.3289322
7.383056,90.47743915,,2.158576,430.2651378
7.384624,90.72906082,,2.159088,430.6447908
7.386032,90.71176513,,2.159408,430.580974
7.391344,90.51127914,,2.15992,430.9604059
7.392624,90.76614745,,2.16024,430.896567
7.393488,90.75554055,,2.160752,431.2757781
7.399632,90.54504332,,2.161872,431.0523472
7.4004,90.80590238,,2.162384,431.4312352
7.400624,90.8031539,,2.162704,431.3673993
7.40792,90.57873195,,2.163216,431.746067
7.4084,90.84282706,,2.163536,431.6822091
7.408624,90.84008043,,2.164048,432.0606567
7.416208,90.61234528,,2.164368,431.9967769
7.4164,90.87967208,,2.16488,432.3750046
7.4244,90.91643769,,2.1652,432.3111029
7.424496,90.64588357,,2.165712,432.689111
7.431952,90.68949853,,2.166032,432.6251874
7.4324,90.95312416,,2.166544,433.0029762
7.44024,90.72287991,,2.166864,432.9390308
7.4404,90.98973173,,2.167376,433.3166003
7.441136,90.98073197,,2.167696,433.2526332
7.4484,91.02626067,,2.168208,433.6299838
7.448528,90.75618699,,2.168528,433.565995
7.449424,91.01374818,,2.169264,268.0171708
7.455984,90.79955107,,2.16984,433.7831361
7.4564,91.06271123,,2.170096,268.3936563
7.45688,91.05684951,,2.17016,433.7191728
7.464272,90.83270277,,2.170672,434.095985
7.4644,91.09908365,,2.170992,434.0320001
7.4724,91.13537819,,2.171504,434.4085942
7.47256,90.86578094,,2.171824,434.3445878
7.480016,90.90889645,,2.172336,434.720964
7.4804,91.1715951,,2.172656,434.656936
7.488304,90.94182074,,2.173168,435.0330945
7.4884,91.20773463,,2.173488,434.9690451
7.49576,90.98477006,,2.174,435.3449862
7.4964,91.24379702,,2.17432,435.2809154
7.504048,91.01754147,,2.174832,435.6566392
7.5044,91.27978253,,2.175152,435.5925471
7.512336,91.05024056,,2.175664,435.9680539
7.5124,91.31569139,,2.176496,436.2792305
7.51352,91.30207945,,2.177744,435.5516535
7.519792,91.09294512,,2.178128,436.429815
7.5204,91.35152386,,2.178576,435.862692
7.521808,91.33442385,,2.17896,436.7404633
7.52808,91.12549282,,2.179408,436.173493
7.5284,91.38728017,,2.179792,437.0508746
7.536368,91.15796893,,2.18024,436.4840568
7.5364,91.42296056,,2.180624,437.3610489
7.543824,91.20043098,,2.181072,436.7943837
7.5444,91.45856529,,2.181456,437.6709867
7.552112,91.23275714,,2.181904,437.1044739
7.5524,91.49409459,,2.182288,437.9806882
7.5604,91.26501243,,2.18312,438.2901535
7.5684,91.56492786,,2.183856,437.1899979
7.568688,91.29719708,,2.183952,438.5993831
7.5764,91.6002323,,2.184784,438.9083772
7.576976,91.32931132,,2.185488,437.3393951
7.57752,91.58669327,,2.18632,437.6486516
7.5844,91.63546226,,2.186416,439.0564284
7.584976,91.6285035,,2.187152,437.9576728
7.585264,91.36135539,,2.187248,439.3649006
7.5924,91.67061799,,2.187984,438.266459
7.592688,91.66714081,,2.18808,439.6731381
7.59272,91.40334426,,2.188816,438.5750104
7.6004,91.7056997,,2.188912,439.9811413
7.600624,91.70299702,,2.189648,438.8833274
7.601008,91.43524122,,2.19048,439.1914101
7.6084,91.74070764,,2.191312,439.4992589
7.608624,91.73800677,,2.192144,439.806874
7.609296,91.4670687,,2.193776,439.9537601
7.616624,91.77294297,,2.194608,440.2608575
7.616752,91.50882161,,2.19544,440.5677222
7.624624,91.80780587,,2.196272,440.8743544
7.624688,91.80703525,,2.197104,441.1807543
7.62504,91.54050339,,2.197936,441.4869223
7.632624,91.84259568,,2.198768,441.7928585
7.633328,91.57211638,,2.1996,442.0985634
7.640624,91.87731264,,2.200432,442.404037
7.640784,91.61363546,,2.202064,442.5484455
7.641744,91.86384679,,2.202896,442.8534075
7.648624,91.91195697,,2.203728,443.1581393
7.649072,91.64510414,,2.20456,443.4626411
7.650032,91.89504044,,2.205392,443.7669131
7.6564,91.94921895,,2.206224,444.0709556
7.656656,91.94614464,,2.207056,444.3747689
7.65736,91.6765047,,2.207888,444.6783532
7.6644,91.98371693,,2.20872,444.9817089
7.664624,91.98102868,,2.209264,436.3987283
7.665648,91.70783735,,2.210096,436.7050119
7.6724,92.01814295,,2.210352,445.1236726
7.672624,92.01545651,,2.211184,445.4265226
7.673104,91.74904967,,2.21128,436.9414999
7.6804,92.05249727,,2.212016,445.7291448
7.681008,92.04521073,,2.212112,437.2473003
7.681392,91.78023983,,2.212848,446.0315394
7.6884,92.08678008,,2.212944,437.5528707
7.68968,91.81136276,,2.21368,446.3337068
7.6964,92.12099163,,2.213776,437.8582115
7.697136,91.85234612,,2.214512,446.635647
7.7044,92.15513213,,2.215344,446.9373605
7.704592,91.89325016,,2.215856,437.9165433
7.70552,92.14173735,,2.216176,447.2388475
7.7124,92.1892018,,2.217488,438.0632499
7.712976,92.18231718,,2.217808,447.378673
7.713712,91.9142431,,2.21832,438.3677738
7.7204,92.22320087,,2.21864,447.6796596
7.720432,92.22281862,,2.219152,438.6720693
7.721168,91.95499955,,2.219472,447.9804206
7.7284,92.25712955,,2.219984,438.9761368
7.729456,91.98577494,,2.220304,448.2809561
7.7364,92.29098806,,2.220816,439.2799764
7.738576,92.00659139,,2.221136,448.5812665
7.7444,92.32477661,,2.221648,439.5835884
7.744432,92.32439513,,2.221968,448.881352
7.746032,92.04712813,,2.22248,439.8869731
7.7524,92.35849543,,2.2228,449.1812129
7.753488,92.0875869,,2.223312,440.1901308
7.7604,92.39214473,,2.223632,449.4808493
7.762608,92.1082193,,2.224144,440.4930616
7.7684,92.42572473,,2.224464,449.7802617
7.76952,92.41240128,,2.224976,440.7957659
7.770064,92.14853314,,2.226096,449.9177035
7.7764,92.45923564,,2.226608,440.9397613
7.77752,92.18876968,,2.226928,450.2166213
7.777808,92.44249794,,2.22744,441.2419639
7.7844,92.49267766,,2.22776,450.5153158
7.785264,92.48241293,,2.228272,441.5439408
7.785808,92.21907347,,2.228592,450.8137874
7.7924,92.52605102,,2.229104,441.8456923
7.794096,92.24931281,,2.229424,451.1120361
7.8004,92.55935593,,2.229936,442.1472186
7.801552,92.2893291,,2.230256,451.4100623
7.8084,92.59259259,,2.230768,442.44852
7.808688,92.58917759,,2.231088,451.7078663
7.810672,92.30959897,,2.2316,442.7495967
7.8164,92.62576122,,2.231856,261.4326372
7.81896,92.33964619,,2.23192,452.0054482
7.8244,92.65886202,,2.232432,443.050449
7.826416,92.37944929,,2.232752,452.3028084
7.8324,92.6918952,,2.233264,443.3510772
7.83352,92.67864255,,2.233488,261.7072489
7.834704,92.40936224,,2.23432,262.0752623
7.8404,92.72486098,,2.234384,452.4378979
7.840976,92.71804939,,2.234896,443.4926726
7.842992,92.43921197,,2.235152,262.4430016
7.8484,92.75775954,,2.235216,452.7347693
7.848432,92.75738135,,2.235728,443.7928048
7.850448,92.47879866,,2.236048,453.0314197
7.8564,92.79059111,,2.23656,444.0927138
7.856624,92.78794556,,2.23688,453.3278495
7.858736,92.50851536,,2.237392,444.3923997
7.8644,92.82335588,,2.237712,453.6240589
7.864624,92.82071209,,2.238224,444.6918628
7.866192,92.54795713,,2.238544,453.920048
7.872624,92.85341203,,2.239056,444.9911034
7.872912,92.85001534,,2.239888,445.2901216
7.87448,92.57754163,,2.240336,454.0211825
7.880624,92.88604557,,2.24072,445.5889178
7.880688,92.88529123,,2.241552,445.8874922
7.882768,92.60706391,,2.241968,454.1545642
7.888624,92.91861293,,2.2428,454.4497949
7.890224,92.64629242,,2.243184,446.0267192
7.896624,92.9511143,,2.243632,454.7448066
7.896912,92.94772438,,2.244016,446.3248034
7.899344,92.66592264,,2.244464,455.0395997
7.904624,92.98354988,,2.244848,446.6226667
7.906032,92.96699027,,2.245296,455.3341742
7.907632,92.69525947,,2.24568,446.9203092
7.912688,93.01516754,,2.246128,455.6285305
7.913488,93.00576434,,2.246512,447.2177313
7.915088,92.73428167,,2.24696,455.9226689
7.9204,93.05085602,,2.247344,447.5149332
7.920624,93.04822448,,2.247792,456.2165894
7.923376,92.76348869,,2.248176,447.8119151
7.9284,93.08309369,,2.249008,448.1086772
7.928624,93.0804639,,2.249424,456.3479362
7.931664,92.79263469,,2.250256,456.6413777
7.9364,93.11526637,,2.25064,448.2458323
7.936912,93.10925962,,2.251088,456.9346023
7.93912,92.83144731,,2.251472,448.5421093
7.9444,93.14737425,,2.25192,457.2276102
7.947408,92.86046469,,2.252304,448.8381675
7.9524,93.17941753,,2.252752,457.5204017
7.955696,92.88942162,,2.253136,449.134007
7.9604,93.21139641,,2.253584,457.812977
7.961136,93.2027791,,2.254416,458.1053364
7.963152,92.92802649,,2.255248,458.39748
7.9684,93.24331108,,2.256368,458.6308616
7.969424,93.23133014,,2.258,458.7599646
7.97144,92.95685598,,2.258832,459.0514036
7.9764,93.27516173,,2.259664,459.3426279
7.97688,93.269549,,2.260496,459.6336379
7.979728,92.98562558,,2.261328,459.9244338
7.9844,93.30694855,,2.26216,460.2150157
7.987184,93.02402449,,2.262992,460.505384
7.9924,93.33867174,,2.263824,460.7955389
7.995472,93.05266781,,2.264656,461.0854805
8.0004,93.37033148,,2.266288,461.2123437
8.00376,93.08125181,,2.26712,461.5018173
8.0084,93.40192798,,2.267952,461.7910785
8.011216,93.11944654,,2.268784,462.0801275
8.0164,93.4334614,,2.269616,462.3689646
8.019504,93.14790541,,2.270448,462.65759
8.0244,93.46493196,,2.27128,462.946004
8.027792,93.17630551,,2.271856,445.8909367
8.0324,93.49633982,,2.272112,463.2342068
8.03352,93.48330495,,2.273488,446.0283054
8.035248,93.2142978,,2.273744,463.3591117
8.0404,93.52768519,,2.27432,446.3224172
8.041808,93.51130989,,2.274576,463.6468511
8.043536,93.24257391,,2.275152,446.616314
8.0484,93.55896824,,2.275408,463.9343801
8.051824,93.27079181,,2.275984,446.9099959
8.0564,93.59018917,,2.27624,464.2216989
8.05928,93.3085834,,2.276816,447.2034631
8.0644,93.62134815,,2.277072,464.5088078
8.0684,93.32705369,,2.277904,464.7957069
8.0724,93.65244537,,2.278448,447.3395926
8.076688,93.35509803,,2.278736,465.0823966
8.0804,93.68348102,,2.27928,447.6325857
8.084144,93.39269563,,2.279568,465.3688769
8.0884,93.71445527,,2.2804,465.6551482
8.092432,93.42061818,,2.281264,447.6991703
8.0964,93.74536831,,2.282032,465.7778681
8.09752,93.73240202,,2.282096,447.9916708
8.099888,93.45808238,,2.282864,466.0636814
8.1044,93.77622032,,2.282928,448.2839581
8.104976,93.76955589,,2.283696,466.3492864
8.108176,93.48588388,,2.28376,448.5760325
8.1124,93.80701149,,2.284528,466.6346834
8.112624,93.80442136,,2.284592,448.8678941
8.116464,93.51362859,,2.28536,466.9198726
8.1204,93.83774198,,2.285424,449.1595433
8.120624,93.83515355,,2.286192,467.2048542
8.12392,93.55089661,,2.286256,449.4509801
8.1284,93.86841199,,2.287024,467.4896284
8.128624,93.86582526,,2.287088,449.7422049
8.132208,93.57852136,,2.287856,467.7741956
8.136624,93.89643665,,2.28792,450.0332179
8.136688,93.8956981,,2.288688,468.0585558
8.140496,93.60608985,,2.288752,450.3240194
8.144624,93.92698791,,2.29032,468.1791191
8.147952,93.64316334,,2.290384,450.4572159
8.152624,93.95747921,,2.291152,468.4630265
8.15624,93.67061293,,2.291216,450.7475506
8.160624,93.98791073,,2.291984,468.7467277
8.161744,93.97501318,,2.292048,451.0376746
8.164528,93.69800679,,2.292816,469.0302231
8.168688,94.01754602,,2.29288,451.327588
8.170032,94.0020798,,2.293648,469.3135128
8.171984,93.73488739,,2.293712,451.6172911
8.176624,94.04859512,,2.294448,256.1138888
8.176656,94.04822705,,2.29448,469.5965971
8.180272,93.76216341,,2.294544,451.9067841
8.1844,94.0814232,,2.29528,256.4741557
8.184624,94.07884834,,2.295312,469.8794761
8.18856,93.78938421,,2.295376,452.1960672
8.1924,94.11161564,,2.296112,256.8341614
8.192624,94.10904248,,2.296144,470.1621501
8.196016,93.82607355,,2.296208,452.4851407
8.2004,94.14174918,,2.297744,257.1043598
8.200944,94.1355044,,2.297776,470.2808281
8.204304,93.85317755,,2.29784,452.6163702
8.2084,94.17182399,,2.298576,257.4637515
8.212592,93.88022685,,2.298608,470.5630538
8.2164,94.20184022,,2.298672,452.9049817
8.220048,93.91672652,,2.299408,257.8228831
8.2244,94.23179806,,2.29944,470.8450753
8.22552,94.21896731,,2.299504,453.1933843
8.228336,93.94366005,,2.30024,258.1817549
8.2324,94.26169768,,2.300272,471.1268928
8.232976,94.25510289,,2.300336,453.4815783
8.237456,93.96104817,,2.301072,258.5403673
8.2404,94.29153925,,2.301104,471.4085065
8.240432,94.29117308,,2.301168,453.769564
8.244912,93.99736468,,2.301936,471.6899167
8.2484,94.32132292,,2.302,454.0573414
8.2532,94.02413609,,2.302832,454.344911
8.2564,94.35104888,,2.302928,471.9383324
8.261488,94.05085379,,2.303664,454.6322728
8.2644,94.38071729,,2.30376,472.2193284
8.268944,94.08698378,,2.304496,454.9194271
8.2724,94.41032832,,2.305392,472.336158
8.277232,94.11358773,,2.306128,455.0484622
8.2804,94.43988213,,2.306224,472.6167103
8.28552,94.14013846,,2.30696,455.3351597
8.2884,94.46937889,,2.307056,472.8970601
8.28952,94.4566151,,2.307792,455.6216505
8.292976,94.17608347,,2.307888,473.1772079
8.2964,94.49881876,,2.308624,455.9079348
8.297808,94.48278389,,2.30872,473.4571537
8.301264,94.20252145,,2.309456,456.1940128
8.3044,94.52820192,,2.309552,473.7368979
8.305264,94.51836811,,2.310288,456.4798848
8.30872,94.23834237,,2.310384,474.0164406
8.3124,94.55752851,,2.31112,456.7655509
8.31272,94.5538885,,2.311216,474.295782
8.317008,94.26466826,,2.311952,457.0510114
8.3204,94.58679871,,2.312784,457.3362666
8.325296,94.29094173,,2.313264,474.3254553
8.3284,94.61601268,,2.314096,474.6043379
8.328688,94.61274093,,2.314416,457.4631354
8.332752,94.32658022,,2.314928,474.8830201
8.3364,94.64517058,,2.315248,457.7479389
8.34104,94.35274258,,2.31576,475.1615021
8.3444,94.67427257,,2.31608,458.0325377
8.349328,94.378853,,2.316592,475.439784
8.3524,94.70331881,,2.316912,458.3169322
8.35352,94.69062144,,2.317424,475.717866
8.356784,94.41431058,,2.318256,475.9957485
8.3604,94.73230946,,2.319088,476.2734316
8.360976,94.72578321,,2.321264,476.274995
8.365072,94.44031085,,2.322096,476.5522183
8.3684,94.76124468,,2.322928,476.8292431
8.368432,94.76088233,,2.32376,477.1060695
8.37336,94.46625966,,2.324592,477.3826977
8.3764,94.79012464,,2.325424,477.659128
8.376944,94.78396895,,2.326256,477.9353605
8.380816,94.5015378,,2.327088,478.2113955
8.3844,94.81894948,,2.32792,478.4872332
8.384624,94.81641634,,2.328752,478.7628738
8.389104,94.52737742,,2.330384,478.873868
8.392624,94.84518787,,2.331216,479.1490793
8.392912,94.84193329,,2.332048,479.4240942
8.397392,94.55316603,,2.33288,479.6989129
8.400624,94.87390461,,2.333712,479.9735357
8.40568,94.57890379,,2.334544,480.2479628
8.408624,94.9025667,,2.335376,480.5221943
8.413968,94.60459084,,2.33608,455.001541
8.416624,94.9311743,,2.336208,480.7962305
8.416912,94.92792606,,2.337712,455.1287755
8.422256,94.63022734,,2.33784,480.9054512
8.424688,94.9590062,,2.338544,455.4115723
8.4252,94.95323553,,2.338672,481.1790623
8.429712,94.66515582,,2.339376,455.694168
8.432624,94.98822668,,2.339504,481.4524788
8.433488,94.97849526,,2.340208,455.9765628
8.438,94.690685,,2.340336,481.7257009
8.440624,95.01667175,,2.34104,456.2587568
8.441776,95.00370538,,2.341168,481.9987288
8.446288,94.71616407,,2.341872,456.5407503
8.448624,95.04506296,,2.342,482.2715628
8.449232,95.03822359,,2.342704,456.8225435
8.453744,94.75091746,,2.342832,482.5442029
8.456688,95.07268094,,2.343664,482.8166495
8.456912,95.07016273,,2.345264,456.7673405
8.462032,94.77629014,,2.345296,482.924117
8.4644,95.10420112,,2.346096,457.0486459
8.47032,94.80161316,,2.346128,483.1961428
8.4724,95.13243001,,2.346928,457.3297519
8.477776,94.83619289,,2.34696,483.4679756
8.4804,95.16060563,,2.34776,457.6106587
8.481136,95.15234752,,2.347792,483.7396158
8.486064,94.86141043,,2.348592,457.8913664
8.4884,95.18872815,,2.348624,484.0110635
8.489424,95.17724642,,2.349424,458.1718753
8.49352,94.89587356,,2.349456,484.282319
8.4964,95.2167977,,2.350256,458.4521856
8.49688,95.21141878,,2.350288,484.5533824
8.501808,94.92098622,,2.351088,458.7322976
8.5044,95.24481445,,2.35112,484.824254
8.506,95.22689866,,2.35192,459.0122113
8.510096,94.94604996,,2.351952,485.0949339
8.5124,95.27277853,,2.352752,459.2919271
8.513456,95.260961,,2.352784,485.3654224
8.517552,94.98034177,,2.354384,459.4152865
8.5204,95.30069011,,2.354416,485.470707
8.520912,95.29496373,,2.355216,459.6945673
8.52584,95.00530153,,2.355248,485.7407797
8.5284,95.32854932,,2.356048,459.9736508
8.534128,95.03021281,,2.35608,486.0106618
8.5364,95.35635631,,2.35688,460.2525373
8.541584,95.06433467,,2.356912,486.2803533
8.5444,95.38411123,,2.35704,252.8425483
8.549872,95.08914286,,2.357712,460.5312269
8.5524,95.41181423,,2.357744,486.5498544
8.55352,95.39932098,,2.357872,253.1944058
8.55816,95.11390299,,2.358544,460.8097199
8.5604,95.43946545,,2.358576,486.8191655
8.561808,95.42377031,,2.358704,253.5460151
8.565616,95.14785627,,2.359376,461.0880165
8.5684,95.46706503,,2.359408,487.0882866
8.570096,95.44817234,,2.360208,461.3661169
8.574736,95.16327966,,2.36024,487.3572179
8.5764,95.49461312,,2.360336,253.8113218
8.578384,95.47252723,,2.36104,461.6440213
8.583024,95.18789648,,2.361872,487.4607938
8.5844,95.52210987,,2.361968,254.0762618
8.58584,95.5060891,,2.362672,461.7653233
8.59048,95.22168726,,2.362704,487.7293135
8.5924,95.54955542,,2.3628,254.4269511
